timestamp_epoch	sample_index	pid	ppid	name	state	vmrss_kb	vmhwm_kb	vmsize_kb	threads
1777338827	28	110890	110888	tee	S	1832	1832	17400	1
1777338827	28	110969	110916	bash	S	3852	3852	4492	1
1777338827	28	111030	110969	.yosys-wrapped	R	17757924	23849916	18938760	1
1777338832	29	110888	110871	nix	S	566376	566376	825600	17
1777338832	29	110890	110888	tee	S	1832	1832	17400	1
1777338832	29	110969	110916	bash	S	3852	3852	4492	1
1777338832	29	111030	110969	.yosys-wrapped	R	17757924	23849916	18938760	1
1777338837	30	110888	110871	nix	S	566376	566376	825600	17
1777338837	30	110890	110888	tee	S	1832	1832	17400	1
1777338837	30	110969	110916	bash	S	3852	3852	4492	1
1777338837	30	111030	110969	.yosys-wrapped	R	17757924	23849916	18938760	1
1777338842	31	110888	110871	nix	S	566376	566376	825600	17
1777338842	31	110890	110888	tee	S	1832	1832	17400	1
1777338842	31	110969	110916	bash	S	3852	3852	4492	1
1777338842	31	111030	110969	.yosys-wrapped	R	17757924	23849916	18938760	1
1777338848	32	110888	110871	nix	S	566376	566376	825600	17
1777338848	32	110890	110888	tee	S	1832	1832	17400	1
1777338848	32	110969	110916	bash	S	3852	3852	4492	1
1777338848	32	111030	110969	.yosys-wrapped	R	17757924	23849916	18938760	1
1777338853	33	110888	110871	nix	S	566308	566308	825600	17
1777338853	33	110890	110888	tee	S	1828	1828	17400	1
1777338853	33	110969	110916	bash	S	3852	3852	4492	1
1777338853	33	111030	110969	.yosys-wrapped	R	19160536	23849916	20773772	1
1777338858	34	110888	110871	nix	S	566308	566308	825600	17
1777338858	34	110890	110888	tee	S	1828	1828	17400	1
1777338858	34	110969	110916	bash	S	3852	3852	4492	1
1777338858	34	111030	110969	.yosys-wrapped	R	19279600	23849916	20773772	1
1777338863	35	110888	110871	nix	S	566308	566308	825600	17
1777338863	35	110890	110888	tee	S	1828	1828	17400	1
1777338863	35	110969	110916	bash	S	3852	3852	4492	1
1777338863	35	111030	110969	.yosys-wrapped	R	17758012	23849916	19028916	16
1777338868	36	110888	110871	nix	S	566308	566308	825600	17
1777338868	36	110890	110888	tee	S	1828	1828	17400	1
1777338868	36	110969	110916	bash	S	3852	3852	4492	1
1777338868	36	111030	110969	.yosys-wrapped	R	17751900	23849916	18928176	1
1777338873	37	110888	110871	nix	S	566308	566308	825600	17
1777338873	37	110890	110888	tee	S	1828	1828	17400	1
1777338873	37	110969	110916	bash	S	3852	3852	4492	1
1777338873	37	111030	110969	.yosys-wrapped	R	17751900	23849916	18928176	1
1777338878	38	110888	110871	nix	S	566308	566308	825600	17
1777338878	38	110890	110888	tee	S	1828	1828	17400	1
1777338878	38	110969	110916	bash	S	3852	3852	4492	1
1777338878	38	111030	110969	.yosys-wrapped	R	17680928	23849916	18829864	1
1777338883	39	110888	110871	nix	S	566308	566308	825600	17
1777338883	39	110890	110888	tee	S	1828	1828	17400	1
1777338883	39	110969	110916	bash	S	3852	3852	4492	1
1777338883	39	111030	110969	.yosys-wrapped	R	17680928	23849916	18829864	1
1777338888	40	110888	110871	nix	S	566308	566308	825600	17
1777338888	40	110890	110888	tee	S	1828	1828	17400	1
1777338888	40	110969	110916	bash	S	3852	3852	4492	1
1777338888	40	111030	110969	.yosys-wrapped	R	17680928	23849916	18829864	1
1777338893	41	110888	110871	nix	S	566308	566308	825600	17
1777338893	41	110890	110888	tee	S	1828	1828	17400	1
1777338893	41	110969	110916	bash	S	3852	3852	4492	1
1777338893	41	111030	110969	.yosys-wrapped	R	17511304	23849916	18534944	1
1777338898	42	110888	110871	nix	S	566308	566308	825600	17
1777338898	42	110890	110888	tee	S	1828	1828	17400	1
1777338898	42	110969	110916	bash	S	3852	3852	4492	1
1777338898	42	111030	110969	.yosys-wrapped	R	17468444	23849916	18479640	1
1777338903	43	110888	110871	nix	S	566308	566308	825600	17
1777338903	43	110890	110888	tee	S	1828	1828	17400	1
1777338903	43	110969	110916	bash	S	3852	3852	4492	1
1777338903	43	111030	110969	.yosys-wrapped	R	17505772	23849916	18498448	1
1777338908	44	110888	110871	nix	S	566308	566308	825600	17
1777338908	44	110890	110888	tee	S	1828	1828	17400	1
1777338908	44	110969	110916	bash	S	3852	3852	4492	1
1777338908	44	111030	110969	.yosys-wrapped	R	17541424	23849916	18531216	1
1777338913	45	110888	110871	nix	S	566308	566308	825600	17
1777338913	45	110890	110888	tee	S	1828	1828	17400	1
1777338918	46	110888	110871	nix	S	566308	566308	825600	17
1777338918	46	110890	110888	tee	S	1828	1828	17400	1
1777338923	47	110888	110871	nix	S	566308	566308	825600	17
1777338923	47	110890	110888	tee	S	1828	1828	17400	1
1777338923	47	111703	110916	bash	S	3848	3848	4492	1
1777338929	48	110888	110871	nix	S	566308	566308	825600	17
1777338929	48	110890	110888	tee	S	1828	1828	17400	1
1777338929	48	111703	110916	bash	S	3848	3848	4492	1
1777338934	49	110888	110871	nix	S	566308	566308	825600	17
1777338934	49	110890	110888	tee	S	1828	1828	17400	1
1777338934	49	111703	110916	bash	S	3848	3848	4492	1
1777338939	50	110888	110871	nix	S	566308	566308	825600	17
1777338939	50	110890	110888	tee	S	1828	1828	17400	1
1777338939	50	111703	110916	bash	S	3848	3848	4492	1
1777338944	51	110888	110871	nix	S	566308	566308	825600	17
1777338944	51	110890	110888	tee	S	1828	1828	17400	1
1777338944	51	111703	110916	bash	S	3848	3848	4492	1
1777338949	52	110888	110871	nix	S	566308	566308	825600	17
1777338949	52	110890	110888	tee	S	1828	1828	17400	1
1777338949	52	111703	110916	bash	S	3848	3848	4492	1
1777338954	53	110888	110871	nix	S	566308	566308	825600	17
1777338954	53	110890	110888	tee	S	1828	1828	17400	1
1777338954	53	111703	110916	bash	S	3848	3848	4492	1
1777338959	54	110888	110871	nix	S	566308	566308	825600	17
1777338959	54	110890	110888	tee	S	1828	1828	17400	1
1777338959	54	111703	110916	bash	S	3848	3848	4492	1
1777338964	55	110888	110871	nix	S	566308	566308	825600	17
1777338964	55	110890	110888	tee	S	1828	1828	17400	1
1777338964	55	111703	110916	bash	S	3848	3848	4492	1
1777338969	56	110888	110871	nix	S	566308	566308	825600	17
1777338969	56	110890	110888	tee	S	1828	1828	17400	1
1777338969	56	111703	110916	bash	S	3848	3848	4492	1
1777338974	57	110888	110871	nix	S	566308	566308	825600	17
1777338974	57	110890	110888	tee	S	1828	1828	17400	1
1777338974	57	111703	110916	bash	S	3848	3848	4492	1
1777338979	58	110888	110871	nix	S	566308	566308	825600	17
1777338979	58	110890	110888	tee	S	1828	1828	17400	1
1777338979	58	111703	110916	bash	S	3848	3848	4492	1
1777338984	59	110888	110871	nix	S	483472	565156	825600	17
1777338984	59	110890	110888	tee	S	1744	1744	17400	1
1777338984	59	111703	110916	bash	S	3848	3848	4492	1
